Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
630 2 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 3
631 2 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 4
632 2 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 3
633 2 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 3
634 2 0 1 2 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 0 2
635 2 0 1 2 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 0 2
636 2 0 1 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 3
637 2 0 1 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 3
638 2 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 4
639 2 0 1 0 1 0 0 1 0 2 0 1 0 0 1 1 0 0 0 1 3
640 2 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 0 3
641 2 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 0 3
642 3 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 3
643 3 1 0 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 0 1 1
644 3 1 0 3 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 2
645 3 1 0 3 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 0 1
646 3 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 1
647 3 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 0 1 1 0 1
648 3 1 0 3 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1
649 3 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 2
650 3 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 2
651 3 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 2
652 3 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 2
653 3 1 0 3 0 1 0 1 0 2 0 1 0 0 3 1 0 0 0 0 0
654 3 1 0 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 3
655 3 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 0 1 3
656 3 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 0 1 3
657 3 1 0 2 1 0 0 1 0 2 0 1 0 0 0 1 0 0 2 0 1
658 3 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 1 0 0 1 3
659 3 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 0 1 0 1 3
660 3 0 1 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 0 1
661 4 1 0 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 1 1 1
662 0 1 0 3 0 1 4 0 0 0 0 0 1 1 0 1 0 0 0 0 2
663 0 1 0 3 0 1 4 1 0 1 1 0 0 0 1 1 0 0 0 0 1
664 0 1 0 3 0 1 4 0 1 1 0 1 0 0 1 1 0 0 0 0 1
665 0 1 0 3 0 1 5 1 0 2 0 1 0 0 0 0 1 0 0 0 1
666 0 1 0 3 0 1 5 1 0 2 0 1 0 0 0 0 0 1 0 0 1
667 0 1 0 2 1 0 3 0 0 1 0 1 1 0 1 1 0 0 0 0 2
668 0 1 0 2 1 0 3 1 0 1 0 0 0 1 1 1 0 0 0 0 2
669 0 1 0 2 1 0 3 1 0 1 1 0 0 0 0 0 1 0 0 0 3
670 0 1 0 2 1 0 3 1 0 1 1 0 0 0 0 0 0 1 0 0 3
671 0 1 0 2 1 0 2 0 1 0 1 0 0 0 1 1 0 0 0 0 3
672 0 1 0 2 1 0 3 0 1 1 0 1 0 0 0 0 1 0 0 0 3
673 0 1 0 2 1 0 3 0 1 1 0 1 0 0 0 0 0 1 0 0 3
674 0 1 0 2 1 0 4 1 0 2 0 1 0 0 0 1 0 0 1 0 1
675 0 0 1 2 0 1 3 0 0 1 0 1 1 0 1 1 0 0 0 0 2
676 0 0 1 2 0 1 3 1 0 1 0 0 0 1 1 1 0 0 0 0 2
677 0 0 1 2 0 1 3 1 0 1 1 0 0 0 0 0 1 0 0 0 3
678 0 0 1 2 0 1 3 1 0 1 1 0 0 0 0 0 0 1 0 0 3
679 0 0 1 2 0 1 2 0 1 0 1 0 0 0 1 1 0 0 0 0 3
680 0 0 1 2 0 1 3 0 1 1 0 1 0 0 0 0 1 0 0 0 3
681 0 0 1 2 0 1 3 0 1 1 0 1 0 0 0 0 0 1 0 0 3
682 0 0 1 2 0 1 4 1 0 2 0 1 0 0 0 1 0 0 1 0 1
683 0 0 1 1 1 0 2 0 0 1 0 1 1 0 0 0 1 0 0 0 4
684 0 0 1 1 1 0 2 0 0 1 0 1 1 0 0 0 0 1 0 0 4
685 0 0 1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 4
686 0 0 1 1 1 0 2 1 0 2 0 1 0 0 2 1 0 0 0 0 2
687 0 0 1 1 1 0 2 1 0 1 0 0 0 1 0 0 1 0 0 0 4
688 0 0 1 1 1 0 2 1 0 1 0 0 0 1 0 0 0 1 0 0 4
689 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 4
690 0 0 1 1 1 0 2 1 0 1 1 0 0 0 0 1 0 0 1 0 3
691 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 5
692 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 5
693 0 0 1 1 1 0 2 0 1 1 0 1 0 0 0 1 0 0 1 0 3
694 0 0 1 0 1 0 3 1 0 2 0 1 0 0 0 1 0 0 0 1 3
695 1 1 0 3 0 1 3 0 0 1 0 1 1 0 0 0 1 0 0 0 2
696 1 1 0 3 0 1 3 0 0 1 0 1 1 0 0 0 0 1 0 0 2
697 1 1 0 3 0 1 2 0 0 0 1 0 1 0 1 1 0 0 0 0 2
698 1 1 0 3 0 1 3 1 0 2 0 1 0 0 2 1 0 0 0 0 0
699 1 1 0 3 0 1 3 1 0 1 0 0 0 1 0 0 1 0 0 0 2
700 1 1 0 3 0 1 3 1 0 1 0 0 0 1 0 0 0 1 0 0 2
701 1 1 0 3 0 1 2 0 1 0 0 0 0 1 1 1 0 0 0 0 2
702 1 1 0 3 0 1 3 1 0 1 1 0 0 0 0 1 0 0 1 0 1
703 1 1 0 3 0 1 2 0 1 0 1 0 0 0 0 0 1 0 0 0 3
704 1 1 0 3 0 1 2 0 1 0 1 0 0 0 0 0 0 1 0 0 3
705 1 1 0 3 0 1 3 0 1 1 0 1 0 0 0 1 0 0 1 0 1
706 1 1 0 2 0 1 4 1 0 2 0 1 0 0 0 1 0 0 0 1 1
707 1 1 0 2 1 0 2 0 0 1 0 1 1 0 0 1 0 0 1 0 2
708 1 1 0 2 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 4
709 1 1 0 2 1 0 2 1 0 2 0 1 0 0 1 0 1 0 0 0 2
710 1 1 0 2 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 4
711 1 1 0 2 1 0 2 1 0 2 0 1 0 0 1 0 0 1 0 0 2
712 1 1 0 2 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 3
713 1 1 0 2 1 0 1 1 0 1 1 0 0 0 2 1 0 0 0 0 2
714 1 1 0 2 1 0 1 0 1 1 0 1 0 0 2 1 0 0 0 0 2
715 1 1 0 2 1 0 2 1 0 1 0 0 0 1 0 1 0 0 1 0 2
716 1 1 0 2 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 4
717 1 1 0 2 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 4
718 1 1 0 1 1 0 2 1 0 1 1 0 0 0 0 1 0 0 0 1 3
719 1 1 0 2 1 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 3
720 1 1 0 1 1 0 2 0 1 1 0 1 0 0 0 1 0 0 0 1 3
721 1 0 1 2 0 1 2 0 0 1 0 1 1 0 0 1 0 0 1 0 2
722 1 0 1 2 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 4
723 1 0 1 2 0 1 2 1 0 2 0 1 0 0 1 0 1 0 0 0 2
724 1 0 1 2 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 4
725 1 0 1 2 0 1 2 1 0 2 0 1 0 0 1 0 0 1 0 0 2
726 1 0 1 2 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 3
727 1 0 1 2 0 1 1 1 0 1 1 0 0 0 2 1 0 0 0 0 2
728 1 0 1 2 0 1 1 0 1 1 0 1 0 0 2 1 0 0 0 0 2
729 1 0 1 2 0 1 2 1 0 1 0 0 0 1 0 1 0 0 1 0 2
730 1 0 1 2 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 4
731 1 0 1 2 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 4
732 1 0 1 1 0 1 2 1 0 1 1 0 0 0 0 1 0 0 0 1 3
733 1 0 1 2 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 3
734 1 0 1 1 0 1 2 0 1 1 0 1 0 0 0 1 0 0 0 1 3
735 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 4
736 1 0 1 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 4
737 1 0 1 1 1 0 1 1 0 2 0 1 0 0 1 1 0 0 1 0 2
738 1 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 5
739 1 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 0 0 4
740 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 4
741 1 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 5
742 1 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 4
743 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 4
744 1 0 1 1 1 0 0 0 0 1 0 1 1 0 2 1 0 0 0 0 3
745 1 0 1 1 1 0 0 1 0 1 0 0 0 1 2 1 0 0 0 0 3
746 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 4
747 1 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 4
748 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 5
749 2 1 0 2 0 1 2 0 0 1 0 1 1 0 0 1 0 0 0 1 2
750 2 1 0 3 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 2
751 2 1 0 3 0 1 2 1 0 2 0 1 0 0 1 1 0 0 1 0 0
752 2 1 0 3 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 3
753 2 1 0 3 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 2
754 2 1 0 3 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0 0 2
755 2 1 0 3 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 3
756 2 1 0 3 0 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 2
757 2 1 0 3 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 0 2
758 2 1 0 3 0 1 1 0 0 1 0 1 1 0 2 1 0 0 0 0 1
759 2 1 0 3 0 1 1 1 0 1 0 0 0 1 2 1 0 0 0 0 1
760 2 1 0 3 0 1 0 0 1 0 1 0 0 0 2 1 0 0 0 0 2
761 2 1 0 2 0 1 2 1 0 1 0 0 0 1 0 1 0 0 0 1 2
762 2 1 0 3 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 2
763 2 1 0 2 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1 3
764 2 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 4
765 2 1 0 1 1 0 1 1 0 2 0 1 0 0 1 1 0 0 0 1 2
766 2 1 0 2 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 3
767 2 1 0 2 1 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0 2
768 2 1 0 2 1 0 1 1 0 2 0 1 0 0 0 0 1 0 1 0 2
769 2 1 0 2 1 0 1 1 0 2 0 1 0 0 0 0 0 1 1 0 2
770 2 1 0 2 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 2
771 2 1 0 2 1 0 0 0 0 1 0 1 1 0 1 0 1 0 0 0 3
772 2 1 0 2 1 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 3
773 2 1 0 2 1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3
774 2 1 0 2 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 3
775 2 1 0 2 1 0 0 1 0 2 0 1 0 0 3 1 0 0 0 0 1
776 2 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 4
777 2 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 4
778 2 0 1 1 0 1 1 1 0 2 0 1 0 0 1 1 0 0 0 1 2
779 2 0 1 2 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 3
780 2 0 1 2 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 0 2
781 2 0 1 2 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 2
782 2 0 1 2 0 1 1 1 0 2 0 1 0 0 0 0 0 1 1 0 2
783 2 0 1 2 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 2
784 2 0 1 2 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 3
785 2 0 1 2 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 3
786 2 0 1 2 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3
787 2 0 1 2 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 3
788 2 0 1 2 0 1 0 1 0 2 0 1 0 0 3 1 0 0 0 0 1
789 2 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 4
790 2 0 1 0 1 0 0 1 0 2 0 1 0 0 0 0 1 0 0 1 4
791 2 0 1 0 1 0 0 1 0 2 0 1 0 0 0 0 0 1 0 1 4
792 2 0 1 1 1 0 0 1 0 2 0 1 0 0 0 1 0 0 2 0 2
793 3 1 0 2 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 3
794 3 1 0 2 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 2
795 3 1 0 2 0 1 1 1 0 2 0 1 0 0 0 0 1 0 0 1 2
796 3 1 0 2 0 1 1 1 0 2 0 1 0 0 0 0 0 1 0 1 2
797 3 1 0 2 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 1 2
798 3 1 0 3 0 1 0 0 0 1 0 1 1 0 1 1 0 0 1 0 1
799 3 1 0 3 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1
800 3 1 0 3 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 2
801 3 1 0 3 0 1 0 1 0 1 1 0 0 0 0 0 0 1 1 0 2
802 3 1 0 3 0 1 1 1 0 2 0 1 0 0 0 1 0 0 2 0 0
803 3 1 0 3 0 1 0 0 1 1 0 1 0 0 0 0 1 0 1 0 2
804 3 1 0 3 0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 0 2
805 3 1 0 3 0 1 0 1 0 2 0 1 0 0 2 0 1 0 0 0 1
806 3 1 0 3 0 1 0 1 0 2 0 1 0 0 2 0 0 1 0 0 1
807 3 1 0 1 1 0 0 1 0 2 0 1 0 0 0 1 0 0 1 1 2
808 3 0 1 1 0 1 0 1 0 2 0 1 0 0 0 1 0 0 1 1 2
809 0 1 0 3 0 1 4 0 0 1 0 1 1 0 1 1 0 0 0 0 1
810 0 1 0 3 0 1 4 1 0 1 0 0 0 1 1 1 0 0 0 0 1
811 0 1 0 3 0 1 4 1 0 1 1 0 0 0 0 0 1 0 0 0 2
812 0 1 0 3 0 1 4 1 0 1 1 0 0 0 0 0 0 1 0 0 2
813 0 1 0 3 0 1 3 0 1 0 1 0 0 0 1 1 0 0 0 0 2
814 0 1 0 3 0 1 4 0 1 1 0 1 0 0 0 0 1 0 0 0 2
815 0 1 0 3 0 1 4 0 1 1 0 1 0 0 0 0 0 1 0 0 2
816 0 1 0 3 0 1 5 1 0 2 0 1 0 0 0 1 0 0 1 0 0
817 0 1 0 2 1 0 3 0 0 1 0 1 1 0 0 0 1 0 0 0 3
818 0 1 0 2 1 0 3 0 0 1 0 1 1 0 0 0 0 1 0 0 3
819 0 1 0 2 1 0 2 0 0 0 1 0 1 0 1 1 0 0 0 0 3
820 0 1 0 2 1 0 3 1 0 2 0 1 0 0 2 1 0 0 0 0 1
821 0 1 0 2 1 0 3 1 0 1 0 0 0 1 0 0 1 0 0 0 3
822 0 1 0 2 1 0 3 1 0 1 0 0 0 1 0 0 0 1 0 0 3
823 0 1 0 2 1 0 2 0 1 0 0 0 0 1 1 1 0 0 0 0 3
824 0 1 0 2 1 0 3 1 0 1 1 0 0 0 0 1 0 0 1 0 2
825 0 1 0 2 1 0 2 0 1 0 1 0 0 0 0 0 1 0 0 0 4
826 0 1 0 2 1 0 2 0 1 0 1 0 0 0 0 0 0 1 0 0 4
827 0 1 0 2 1 0 3 0 1 1 0 1 0 0 0 1 0 0 1 0 2
828 0 1 0 1 1 0 4 1 0 2 0 1 0 0 0 1 0 0 0 1 2
829 0 0 1 2 0 1 3 0 0 1 0 1 1 0 0 0 1 0 0 0 3
830 0 0 1 2 0 1 3 0 0 1 0 1 1 0 0 0 0 1 0 0 3
831 0 0 1 2 0 1 2 0 0 0 1 0 1 0 1 1 0 0 0 0 3
832 0 0 1 2 0 1 3 1 0 2 0 1 0 0 2 1 0 0 0 0 1
833 0 0 1 2 0 1 3 1 0 1 0 0 0 1 0 0 1 0 0 0 3
834 0 0 1 2 0 1 3 1 0 1 0 0 0 1 0 0 0 1 0 0 3
835 0 0 1 2 0 1 2 0 1 0 0 0 0 1 1 1 0 0 0 0 3
836 0 0 1 2 0 1 3 1 0 1 1 0 0 0 0 1 0 0 1 0 2
837 0 0 1 2 0 1 2 0 1 0 1 0 0 0 0 0 1 0 0 0 4
838 0 0 1 2 0 1 2 0 1 0 1 0 0 0 0 0 0 1 0 0 4
839 0 0 1 2 0 1 3 0 1 1 0 1 0 0 0 1 0 0 1 0 2
840 0 0 1 1 0 1 4 1 0 2 0 1 0 0 0 1 0 0 0 1 2
841 0 0 1 1 1 0 2 0 0 1 0 1 1 0 0 1 0 0 1 0 3
842 0 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 5
843 0 0 1 1 1 0 2 1 0 2 0 1 0 0 1 0 1 0 0 0 3
844 0 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 5
845 0 0 1 1 1 0 2 1 0 2 0 1 0 0 1 0 0 1 0 0 3
846 0 0 1 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 4
847 0 0 1 1 1 0 1 1 0 1 1 0 0 0 2 1 0 0 0 0 3
848 0 0 1 1 1 0 1 0 1 1 0 1 0 0 2 1 0 0 0 0 3
849 0 0 1 1 1 0 2 1 0 1 0 0 0 1 0 1 0 0 1 0 3
850 0 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 5
851 0 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 5
852 0 0 1 0 1 0 2 1 0 1 1 0 0 0 0 1 0 0 0 1 4
853 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 4
854 0 0 1 0 1 0 2 0 1 1 0 1 0 0 0 1 0 0 0 1 4
855 1 1 0 3 0 1 3 0 0 1 0 1 1 0 0 1 0 0 1 0 1
856 1 1 0 3 0 1 2 0 0 0 1 0 1 0 0 0 1 0 0 0 3
857 1 1 0 3 0 1 3 1 0 2 0 1 0 0 1 0 1 0 0 0 1
858 1 1 0 3 0 1 2 0 0 0 1 0 1 0 0 0 0 1 0 0 3
859 1 1 0 3 0 1 3 1 0 2 0 1 0 0 1 0 0 1 0 0 1
860 1 1 0 3 0 1 2 0 0 0 0 0 1 1 1 1 0 0 0 0 2
861 1 1 0 3 0 1 2 1 0 1 1 0 0 0 2 1 0 0 0 0 1
862 1 1 0 3 0 1 2 0 1 1 0 1 0 0 2 1 0 0 0 0 1
863 1 1 0 3 0 1 3 1 0 1 0 0 0 1 0 1 0 0 1 0 1
864 1 1 0 3 0 1 2 0 1 0 0 0 0 1 0 0 1 0 0 0 3
865 1 1 0 3 0 1 2 0 1 0 0 0 0 1 0 0 0 1 0 0 3
866 1 1 0 2 0 1 3 1 0 1 1 0 0 0 0 1 0 0 0 1 2
867 1 1 0 3 0 1 2 0 1 0 1 0 0 0 0 1 0 0 1 0 2
868 1 1 0 2 0 1 3 0 1 1 0 1 0 0 0 1 0 0 0 1 2
869 1 1 0 1 1 0 2 0 0 1 0 1 1 0 0 1 0 0 0 1 3
870 1 1 0 2 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 3
871 1 1 0 2 1 0 2 1 0 2 0 1 0 0 1 1 0 0 1 0 1
872 1 1 0 2 1 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 4
873 1 1 0 2 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 3
874 1 1 0 2 1 0 1 0 1 1 0 1 0 0 1 0 1 0 0 0 3
875 1 1 0 2 1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 4
876 1 1 0 2 1 0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 3
877 1 1 0 2 1 0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 3
878 1 1 0 2 1 0 1 0 0 1 0 1 1 0 2 1 0 0 0 0 2
879 1 1 0 2 1 0 1 1 0 1 0 0 0 1 2 1 0 0 0 0 2
880 1 1 0 2 1 0 0 0 1 0 1 0 0 0 2 1 0 0 0 0 3
881 1 1 0 1 1 0 2 1 0 1 0 0 0 1 0 1 0 0 0 1 3
882 1 1 0 2 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 3
883 1 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 1 4
884 1 0 1 1 0 1 2 0 0 1 0 1 1 0 0 1 0 0 0 1 3
885 1 0 1 2 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 3
886 1 0 1 2 0 1 2 1 0 2 0 1 0 0 1 1 0 0 1 0 1
887 1 0 1 2 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 4
888 1 0 1 2 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 3
889 1 0 1 2 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0 0 3
890 1 0 1 2 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 4
891 1 0 1 2 0 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 3
892 1 0 1 2 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 0 3
893 1 0 1 2 0 1 1 0 0 1 0 1 1 0 2 1 0 0 0 0 2
894 1 0 1 2 0 1 1 1 0 1 0 0 0 1 2 1 0 0 0 0 2
895 1 0 1 2 0 1 0 0 1 0 1 0 0 0 2 1 0 0 0 0 3
896 1 0 1 1 0 1 2 1 0 1 0 0 0 1 0 1 0 0 0 1 3
897 1 0 1 2 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 3
898 1 0 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1 4
899 1 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 5
900 1 0 1 0 1 0 1 1 0 2 0 1 0 0 1 1 0 0 0 1 3
901 1 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 4
902 1 0 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0 3
903 1 0 1 1 1 0 1 1 0 2 0 1 0 0 0 0 1 0 1 0 3
904 1 0 1 1 1 0 1 1 0 2 0 1 0 0 0 0 0 1 1 0 3
905 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 3
906 1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 0 0 4
907 1 0 1 1 1 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 4
908 1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 4
909 1 0 1 1 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 4
910 1 0 1 1 1 0 0 1 0 2 0 1 0 0 3 1 0 0 0 0 2
911 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 5
912 2 1 0 2 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1 3
913 2 1 0 2 0 1 2 1 0 2 0 1 0 0 1 1 0 0 0 1 1
914 2 1 0 3 0 1 1 0 0 0 0 0 1 1 0 1 0 0 1 0 2
915 2 1 0 3 0 1 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1
916 2 1 0 3 0 1 2 1 0 2 0 1 0 0 0 0 1 0 1 0 1
917 2 1 0 3 0 1 2 1 0 2 0 1 0 0 0 0 0 1 1 0 1
918 2 1 0 3 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1
919 2 1 0 3 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 2
920 2 1 0 3 0 1 1 1 0 1 0 0 0 1 1 0 1 0 0 0 2
921 2 1 0 3 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 3
922 2 1 0 3 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0 0 2
923 2 1 0 3 0 1 1 1 0 1 0 0 0 1 1 0 0 1 0 0 2
924 2 1 0 3 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 3
925 2 1 0 3 0 1 0 0 0 0 1 0 1 0 2 1 0 0 0 0 2
926 2 1 0 3 0 1 1 1 0 2 0 1 0 0 3 1 0 0 0 0 0
927 2 1 0 3 0 1 0 0 1 0 0 0 0 1 2 1 0 0 0 0 2
928 2 1 0 2 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 3
929 2 1 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 4
930 2 1 0 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0 0 1 3
931 2 1 0 1 1 0 1 1 0 2 0 1 0 0 0 0 1 0 0 1 3
932 2 1 0 1 1 0 1 1 0 2 0 1 0 0 0 0 0 1 0 1 3
933 2 1 0 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 3
934 2 1 0 2 1 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 2
935 2 1 0 2 1 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 2
936 2 1 0 2 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 3
937 2 1 0 2 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 3
938 2 1 0 2 1 0 1 1 0 2 0 1 0 0 0 1 0 0 2 0 1
939 2 1 0 2 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 3
940 2 1 0 2 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 3
941 2 1 0 2 1 0 0 1 0 2 0 1 0 0 2 0 1 0 0 0 2
942 2 1 0 2 1 0 0 1 0 2 0 1 0 0 2 0 0 1 0 0 2
943 2 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 4
944 2 0 1 1 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 3
945 2 0 1 1 0 1 1 1 0 2 0 1 0 0 0 0 1 0 0 1 3
