Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
6845 1 1 0 1 1 0 3 1 0 1 0 0 0 1 1 1 0 0 1 1 3
6846 1 1 0 1 1 0 3 1 0 1 1 0 0 0 0 0 1 0 1 1 4
6847 1 1 0 1 1 0 3 1 0 1 1 0 0 0 0 0 0 1 1 1 4
6848 1 1 0 1 1 0 2 0 1 0 1 0 0 0 1 1 0 0 1 1 4
6849 1 1 0 1 1 0 4 1 0 2 0 1 0 0 0 1 0 0 2 1 2
6850 1 1 0 1 1 0 3 0 1 1 0 1 0 0 0 0 1 0 1 1 4
6851 1 1 0 1 1 0 3 0 1 1 0 1 0 0 0 0 0 1 1 1 4
6852 1 1 0 1 1 0 2 0 0 0 1 0 1 0 1 0 1 0 0 1 5
6853 1 1 0 1 1 0 3 1 0 2 0 1 0 0 2 0 1 0 0 1 3
6854 1 1 0 1 1 0 2 0 1 0 0 0 0 1 1 0 1 0 0 1 5
6855 1 1 0 1 1 0 2 0 0 0 1 0 1 0 1 0 0 1 0 1 5
6856 1 1 0 1 1 0 3 1 0 2 0 1 0 0 2 0 0 1 0 1 3
6857 1 1 0 1 1 0 2 0 1 0 0 0 0 1 1 0 0 1 0 1 5
6858 1 1 0 1 1 0 2 0 0 0 0 0 1 1 2 1 0 0 0 1 4
6859 1 1 0 1 1 0 2 1 0 1 1 0 0 0 3 1 0 0 0 1 3
6860 1 1 0 1 1 0 2 0 1 1 0 1 0 0 3 1 0 0 0 1 3
6861 1 1 0 2 1 0 3 0 0 1 0 1 1 0 0 0 1 0 2 0 3
6862 1 1 0 2 1 0 3 0 0 1 0 1 1 0 0 0 0 1 2 0 3
6863 1 1 0 2 1 0 2 0 0 0 1 0 1 0 1 1 0 0 2 0 3
6864 1 1 0 2 1 0 3 1 0 2 0 1 0 0 2 1 0 0 2 0 1
6865 1 1 0 2 1 0 3 1 0 1 0 0 0 1 0 0 1 0 2 0 3
6866 1 1 0 2 1 0 3 1 0 1 0 0 0 1 0 0 0 1 2 0 3
6867 1 1 0 2 1 0 2 0 1 0 0 0 0 1 1 1 0 0 2 0 3
6868 1 1 0 2 1 0 3 1 0 1 1 0 0 0 0 1 0 0 3 0 2
6869 1 1 0 2 1 0 2 0 1 0 1 0 0 0 0 0 1 0 2 0 4
6870 1 1 0 2 1 0 2 0 1 0 1 0 0 0 0 0 0 1 2 0 4
6871 1 1 0 2 1 0 3 0 1 1 0 1 0 0 0 1 0 0 3 0 2
6872 1 1 0 2 1 0 2 0 0 0 0 0 1 1 1 0 1 0 1 0 4
6873 1 1 0 2 1 0 2 1 0 1 1 0 0 0 2 0 1 0 1 0 3
6874 1 1 0 2 1 0 2 0 1 1 0 1 0 0 2 0 1 0 1 0 3
6875 1 1 0 2 1 0 2 0 0 0 0 0 1 1 1 0 0 1 1 0 4
6876 1 1 0 2 1 0 2 1 0 1 1 0 0 0 2 0 0 1 1 0 3
6877 1 1 0 2 1 0 2 0 1 1 0 1 0 0 2 0 0 1 1 0 3
6878 1 1 0 2 1 0 2 0 0 1 0 1 1 0 3 1 0 0 1 0 2
6879 1 1 0 2 1 0 2 1 0 1 0 0 0 1 3 1 0 0 1 0 2
6880 1 1 0 2 1 0 1 0 1 0 1 0 0 0 3 1 0 0 1 0 3
6881 1 1 0 2 1 0 1 0 0 0 1 0 1 0 3 0 1 0 0 0 4
6882 1 1 0 2 1 0 2 1 0 2 0 1 0 0 4 0 1 0 0 0 2
6883 1 1 0 2 1 0 1 0 1 0 0 0 0 1 3 0 1 0 0 0 4
6884 1 1 0 2 1 0 1 0 0 0 1 0 1 0 3 0 0 1 0 0 4
6885 1 1 0 2 1 0 2 1 0 2 0 1 0 0 4 0 0 1 0 0 2
6886 1 1 0 2 1 0 1 0 1 0 0 0 0 1 3 0 0 1 0 0 4
6887 1 1 0 2 1 0 1 0 0 0 0 0 1 1 4 1 0 0 0 0 3
6888 1 1 0 2 1 0 1 1 0 1 1 0 0 0 5 1 0 0 0 0 2
6889 1 1 0 2 1 0 1 0 1 1 0 1 0 0 5 1 0 0 0 0 2
6890 1 0 1 1 0 1 3 0 0 1 0 1 1 0 1 1 0 0 1 1 3
6891 1 0 1 1 0 1 3 1 0 1 0 0 0 1 1 1 0 0 1 1 3
6892 1 0 1 1 0 1 3 1 0 1 1 0 0 0 0 0 1 0 1 1 4
6893 1 0 1 1 0 1 3 1 0 1 1 0 0 0 0 0 0 1 1 1 4
6894 1 0 1 1 0 1 2 0 1 0 1 0 0 0 1 1 0 0 1 1 4
6895 1 0 1 1 0 1 4 1 0 2 0 1 0 0 0 1 0 0 2 1 2
6896 1 0 1 1 0 1 3 0 1 1 0 1 0 0 0 0 1 0 1 1 4
6897 1 0 1 1 0 1 3 0 1 1 0 1 0 0 0 0 0 1 1 1 4
6898 1 0 1 1 0 1 2 0 0 0 1 0 1 0 1 0 1 0 0 1 5
6899 1 0 1 1 0 1 3 1 0 2 0 1 0 0 2 0 1 0 0 1 3
6900 1 0 1 1 0 1 2 0 1 0 0 0 0 1 1 0 1 0 0 1 5
6901 1 0 1 1 0 1 2 0 0 0 1 0 1 0 1 0 0 1 0 1 5
6902 1 0 1 1 0 1 3 1 0 2 0 1 0 0 2 0 0 1 0 1 3
6903 1 0 1 1 0 1 2 0 1 0 0 0 0 1 1 0 0 1 0 1 5
6904 1 0 1 1 0 1 2 0 0 0 0 0 1 1 2 1 0 0 0 1 4
6905 1 0 1 1 0 1 2 1 0 1 1 0 0 0 3 1 0 0 0 1 3
6906 1 0 1 1 0 1 2 0 1 1 0 1 0 0 3 1 0 0 0 1 3
6907 1 0 1 2 0 1 3 0 0 1 0 1 1 0 0 0 1 0 2 0 3
6908 1 0 1 2 0 1 3 0 0 1 0 1 1 0 0 0 0 1 2 0 3
6909 1 0 1 2 0 1 2 0 0 0 1 0 1 0 1 1 0 0 2 0 3
6910 1 0 1 2 0 1 3 1 0 2 0 1 0 0 2 1 0 0 2 0 1
6911 1 0 1 2 0 1 3 1 0 1 0 0 0 1 0 0 1 0 2 0 3
6912 1 0 1 2 0 1 3 1 0 1 0 0 0 1 0 0 0 1 2 0 3
6913 1 0 1 2 0 1 2 0 1 0 0 0 0 1 1 1 0 0 2 0 3
6914 1 0 1 2 0 1 3 1 0 1 1 0 0 0 0 1 0 0 3 0 2
6915 1 0 1 2 0 1 2 0 1 0 1 0 0 0 0 0 1 0 2 0 4
6916 1 0 1 2 0 1 2 0 1 0 1 0 0 0 0 0 0 1 2 0 4
6917 1 0 1 2 0 1 3 0 1 1 0 1 0 0 0 1 0 0 3 0 2
6918 1 0 1 2 0 1 2 0 0 0 0 0 1 1 1 0 1 0 1 0 4
6919 1 0 1 2 0 1 2 1 0 1 1 0 0 0 2 0 1 0 1 0 3
6920 1 0 1 2 0 1 2 0 1 1 0 1 0 0 2 0 1 0 1 0 3
6921 1 0 1 2 0 1 2 0 0 0 0 0 1 1 1 0 0 1 1 0 4
6922 1 0 1 2 0 1 2 1 0 1 1 0 0 0 2 0 0 1 1 0 3
6923 1 0 1 2 0 1 2 0 1 1 0 1 0 0 2 0 0 1 1 0 3
6924 1 0 1 2 0 1 2 0 0 1 0 1 1 0 3 1 0 0 1 0 2
6925 1 0 1 2 0 1 2 1 0 1 0 0 0 1 3 1 0 0 1 0 2
6926 1 0 1 2 0 1 1 0 1 0 1 0 0 0 3 1 0 0 1 0 3
6927 1 0 1 2 0 1 1 0 0 0 1 0 1 0 3 0 1 0 0 0 4
6928 1 0 1 2 0 1 2 1 0 2 0 1 0 0 4 0 1 0 0 0 2
6929 1 0 1 2 0 1 1 0 1 0 0 0 0 1 3 0 1 0 0 0 4
6930 1 0 1 2 0 1 1 0 0 0 1 0 1 0 3 0 0 1 0 0 4
6931 1 0 1 2 0 1 2 1 0 2 0 1 0 0 4 0 0 1 0 0 2
6932 1 0 1 2 0 1 1 0 1 0 0 0 0 1 3 0 0 1 0 0 4
6933 1 0 1 2 0 1 1 0 0 0 0 0 1 1 4 1 0 0 0 0 3
6934 1 0 1 2 0 1 1 1 0 1 1 0 0 0 5 1 0 0 0 0 2
6935 1 0 1 2 0 1 1 0 1 1 0 1 0 0 5 1 0 0 0 0 2
6936 1 0 1 0 1 0 2 0 0 1 0 1 1 0 0 0 1 0 1 1 5
6937 1 0 1 0 1 0 2 0 0 1 0 1 1 0 0 0 0 1 1 1 5
6938 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1 1 5
6939 1 0 1 0 1 0 2 1 0 2 0 1 0 0 2 1 0 0 1 1 3
6940 1 0 1 0 1 0 2 1 0 1 0 0 0 1 0 0 1 0 1 1 5
6941 1 0 1 0 1 0 2 1 0 1 0 0 0 1 0 0 0 1 1 1 5
6942 1 0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0 1 1 5
6943 1 0 1 0 1 0 2 1 0 1 1 0 0 0 0 1 0 0 2 1 4
6944 1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 1 6
6945 1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 6
6946 1 0 1 0 1 0 2 0 1 1 0 1 0 0 0 1 0 0 2 1 4
6947 1 0 1 0 1 0 1 0 0 0 0 0 1 1 1 0 1 0 0 1 6
6948 1 0 1 0 1 0 1 1 0 1 1 0 0 0 2 0 1 0 0 1 5
6949 1 0 1 0 1 0 1 0 1 1 0 1 0 0 2 0 1 0 0 1 5
6950 1 0 1 0 1 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 6
6951 1 0 1 0 1 0 1 1 0 1 1 0 0 0 2 0 0 1 0 1 5
6952 1 0 1 0 1 0 1 0 1 1 0 1 0 0 2 0 0 1 0 1 5
6953 1 0 1 0 1 0 1 0 0 1 0 1 1 0 3 1 0 0 0 1 4
6954 1 0 1 0 1 0 1 1 0 1 0 0 0 1 3 1 0 0 0 1 4
6955 1 0 1 0 1 0 0 0 1 0 1 0 0 0 3 1 0 0 0 1 5
6956 1 0 1 1 1 0 2 0 0 1 0 1 1 0 0 1 0 0 3 0 3
6957 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 0 2 0 5
6958 1 0 1 1 1 0 2 1 0 2 0 1 0 0 1 0 1 0 2 0 3
6959 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 2 0 5
6960 1 0 1 1 1 0 2 1 0 2 0 1 0 0 1 0 0 1 2 0 3
6961 1 0 1 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 2 0 4
6962 1 0 1 1 1 0 1 1 0 1 1 0 0 0 2 1 0 0 2 0 3
6963 1 0 1 1 1 0 1 0 1 1 0 1 0 0 2 1 0 0 2 0 3
6964 1 0 1 1 1 0 2 1 0 1 0 0 0 1 0 1 0 0 3 0 3
6965 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 2 0 5
6966 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1 2 0 5
6967 1 0 1 1 1 0 1 0 1 0 1 0 0 0 0 1 0 0 3 0 4
6968 1 0 1 1 1 0 1 0 0 1 0 1 1 0 2 0 1 0 1 0 4
6969 1 0 1 1 1 0 1 1 0 1 0 0 0 1 2 0 1 0 1 0 4
6970 1 0 1 1 1 0 0 0 1 0 1 0 0 0 2 0 1 0 1 0 5
6971 1 0 1 1 1 0 1 0 0 1 0 1 1 0 2 0 0 1 1 0 4
6972 1 0 1 1 1 0 1 1 0 1 0 0 0 1 2 0 0 1 1 0 4
6973 1 0 1 1 1 0 0 0 1 0 1 0 0 0 2 0 0 1 1 0 5
6974 1 0 1 1 1 0 0 0 0 0 1 0 1 0 3 1 0 0 1 0 4
6975 1 0 1 1 1 0 1 1 0 2 0 1 0 0 4 1 0 0 1 0 2
6976 1 0 1 1 1 0 0 0 1 0 0 0 0 1 3 1 0 0 1 0 4
6977 1 0 1 1 1 0 0 0 0 0 0 0 1 1 3 0 1 0 0 0 5
6978 1 0 1 1 1 0 0 1 0 1 1 0 0 0 4 0 1 0 0 0 4
6979 1 0 1 1 1 0 0 0 1 1 0 1 0 0 4 0 1 0 0 0 4
6980 1 0 1 1 1 0 0 0 0 0 0 0 1 1 3 0 0 1 0 0 5
6981 1 0 1 1 1 0 0 1 0 1 1 0 0 0 4 0 0 1 0 0 4
6982 1 0 1 1 1 0 0 0 1 1 0 1 0 0 4 0 0 1 0 0 4
6983 1 0 1 1 1 0 0 0 0 1 0 1 1 0 5 1 0 0 0 0 3
6984 1 0 1 1 1 0 0 1 0 1 0 0 0 1 5 1 0 0 0 0 3
6985 2 1 0 2 0 1 3 0 0 1 0 1 1 0 0 0 1 0 1 1 3
6986 2 1 0 2 0 1 3 0 0 1 0 1 1 0 0 0 0 1 1 1 3
6987 2 1 0 2 0 1 2 0 0 0 1 0 1 0 1 1 0 0 1 1 3
6988 2 1 0 2 0 1 3 1 0 2 0 1 0 0 2 1 0 0 1 1 1
6989 2 1 0 2 0 1 3 1 0 1 0 0 0 1 0 0 1 0 1 1 3
6990 2 1 0 2 0 1 3 1 0 1 0 0 0 1 0 0 0 1 1 1 3
6991 2 1 0 2 0 1 2 0 1 0 0 0 0 1 1 1 0 0 1 1 3
6992 2 1 0 2 0 1 3 1 0 1 1 0 0 0 0 1 0 0 2 1 2
6993 2 1 0 2 0 1 2 0 1 0 1 0 0 0 0 0 1 0 1 1 4
6994 2 1 0 2 0 1 2 0 1 0 1 0 0 0 0 0 0 1 1 1 4
6995 2 1 0 2 0 1 3 0 1 1 0 1 0 0 0 1 0 0 2 1 2
6996 2 1 0 2 0 1 2 0 0 0 0 0 1 1 1 0 1 0 0 1 4
6997 2 1 0 2 0 1 2 1 0 1 1 0 0 0 2 0 1 0 0 1 3
6998 2 1 0 2 0 1 2 0 1 1 0 1 0 0 2 0 1 0 0 1 3
6999 2 1 0 2 0 1 2 0 0 0 0 0 1 1 1 0 0 1 0 1 4
7000 2 1 0 2 0 1 2 1 0 1 1 0 0 0 2 0 0 1 0 1 3
7001 2 1 0 2 0 1 2 0 1 1 0 1 0 0 2 0 0 1 0 1 3
7002 2 1 0 2 0 1 2 0 0 1 0 1 1 0 3 1 0 0 0 1 2
7003 2 1 0 2 0 1 2 1 0 1 0 0 0 1 3 1 0 0 0 1 2
7004 2 1 0 2 0 1 1 0 1 0 1 0 0 0 3 1 0 0 0 1 3
7005 2 1 0 3 0 1 3 0 0 1 0 1 1 0 0 1 0 0 3 0 1
7006 2 1 0 3 0 1 2 0 0 0 1 0 1 0 0 0 1 0 2 0 3
7007 2 1 0 3 0 1 3 1 0 2 0 1 0 0 1 0 1 0 2 0 1
7008 2 1 0 3 0 1 2 0 0 0 1 0 1 0 0 0 0 1 2 0 3
7009 2 1 0 3 0 1 3 1 0 2 0 1 0 0 1 0 0 1 2 0 1
7010 2 1 0 3 0 1 2 0 0 0 0 0 1 1 1 1 0 0 2 0 2
7011 2 1 0 3 0 1 2 1 0 1 1 0 0 0 2 1 0 0 2 0 1
7012 2 1 0 3 0 1 2 0 1 1 0 1 0 0 2 1 0 0 2 0 1
7013 2 1 0 3 0 1 3 1 0 1 0 0 0 1 0 1 0 0 3 0 1
7014 2 1 0 3 0 1 2 0 1 0 0 0 0 1 0 0 1 0 2 0 3
7015 2 1 0 3 0 1 2 0 1 0 0 0 0 1 0 0 0 1 2 0 3
7016 2 1 0 3 0 1 2 0 1 0 1 0 0 0 0 1 0 0 3 0 2
7017 2 1 0 3 0 1 2 0 0 1 0 1 1 0 2 0 1 0 1 0 2
7018 2 1 0 3 0 1 2 1 0 1 0 0 0 1 2 0 1 0 1 0 2
7019 2 1 0 3 0 1 1 0 1 0 1 0 0 0 2 0 1 0 1 0 3
7020 2 1 0 3 0 1 2 0 0 1 0 1 1 0 2 0 0 1 1 0 2
7021 2 1 0 3 0 1 2 1 0 1 0 0 0 1 2 0 0 1 1 0 2
7022 2 1 0 3 0 1 1 0 1 0 1 0 0 0 2 0 0 1 1 0 3
7023 2 1 0 3 0 1 1 0 0 0 1 0 1 0 3 1 0 0 1 0 2
7024 2 1 0 3 0 1 2 1 0 2 0 1 0 0 4 1 0 0 1 0 0
7025 2 1 0 3 0 1 1 0 1 0 0 0 0 1 3 1 0 0 1 0 2
7026 2 1 0 3 0 1 1 0 0 0 0 0 1 1 3 0 1 0 0 0 3
7027 2 1 0 3 0 1 1 1 0 1 1 0 0 0 4 0 1 0 0 0 2
7028 2 1 0 3 0 1 1 0 1 1 0 1 0 0 4 0 1 0 0 0 2
7029 2 1 0 3 0 1 1 0 0 0 0 0 1 1 3 0 0 1 0 0 3
7030 2 1 0 3 0 1 1 1 0 1 1 0 0 0 4 0 0 1 0 0 2
7031 2 1 0 3 0 1 1 0 1 1 0 1 0 0 4 0 0 1 0 0 2
7032 2 1 0 3 0 1 1 0 0 1 0 1 1 0 5 1 0 0 0 0 1
7033 2 1 0 3 0 1 1 1 0 1 0 0 0 1 5 1 0 0 0 0 1
7034 2 1 0 3 0 1 0 0 1 0 1 0 0 0 5 1 0 0 0 0 2
7035 2 1 0 1 1 0 2 0 0 1 0 1 1 0 0 1 0 0 2 1 3
7036 2 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 1 5
7037 2 1 0 1 1 0 2 1 0 2 0 1 0 0 1 0 1 0 1 1 3
7038 2 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 5
7039 2 1 0 1 1 0 2 1 0 2 0 1 0 0 1 0 0 1 1 1 3
7040 2 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 4
7041 2 1 0 1 1 0 1 1 0 1 1 0 0 0 2 1 0 0 1 1 3
7042 2 1 0 1 1 0 1 0 1 1 0 1 0 0 2 1 0 0 1 1 3
7043 2 1 0 1 1 0 2 1 0 1 0 0 0 1 0 1 0 0 2 1 3
7044 2 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 1 5
7045 2 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1 1 1 5
7046 2 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 0 0 2 1 4
7047 2 1 0 1 1 0 1 0 0 1 0 1 1 0 2 0 1 0 0 1 4
7048 2 1 0 1 1 0 1 1 0 1 0 0 0 1 2 0 1 0 0 1 4
7049 2 1 0 1 1 0 0 0 1 0 1 0 0 0 2 0 1 0 0 1 5
7050 2 1 0 1 1 0 1 0 0 1 0 1 1 0 2 0 0 1 0 1 4
7051 2 1 0 1 1 0 1 1 0 1 0 0 0 1 2 0 0 1 0 1 4
7052 2 1 0 1 1 0 0 0 1 0 1 0 0 0 2 0 0 1 0 1 5
7053 2 1 0 1 1 0 0 0 0 0 1 0 1 0 3 1 0 0 0 1 4
7054 2 1 0 1 1 0 1 1 0 2 0 1 0 0 4 1 0 0 0 1 2
7055 2 1 0 1 1 0 0 0 1 0 0 0 0 1 3 1 0 0 0 1 4
7056 2 1 0 2 1 0 1 0 0 0 1 0 1 0 0 1 0 0 3 0 3
7057 2 1 0 2 1 0 2 1 0 2 0 1 0 0 1 1 0 0 3 0 1
7058 2 1 0 2 1 0 1 0 0 0 0 0 1 1 0 0 1 0 2 0 4
7059 2 1 0 2 1 0 1 1 0 1 1 0 0 0 1 0 1 0 2 0 3
7060 2 1 0 2 1 0 1 0 1 1 0 1 0 0 1 0 1 0 2 0 3
7061 2 1 0 2 1 0 1 0 0 0 0 0 1 1 0 0 0 1 2 0 4
7062 2 1 0 2 1 0 1 1 0 1 1 0 0 0 1 0 0 1 2 0 3
7063 2 1 0 2 1 0 1 0 1 1 0 1 0 0 1 0 0 1 2 0 3
7064 2 1 0 2 1 0 1 0 0 1 0 1 1 0 2 1 0 0 2 0 2
7065 2 1 0 2 1 0 1 1 0 1 0 0 0 1 2 1 0 0 2 0 2
7066 2 1 0 2 1 0 0 0 1 0 1 0 0 0 2 1 0 0 2 0 3
7067 2 1 0 2 1 0 1 0 1 0 0 0 0 1 0 1 0 0 3 0 3
7068 2 1 0 2 1 0 0 0 0 0 1 0 1 0 2 0 1 0 1 0 4
7069 2 1 0 2 1 0 1 1 0 2 0 1 0 0 3 0 1 0 1 0 2
7070 2 1 0 2 1 0 0 0 1 0 0 0 0 1 2 0 1 0 1 0 4
7071 2 1 0 2 1 0 0 0 0 0 1 0 1 0 2 0 0 1 1 0 4
7072 2 1 0 2 1 0 1 1 0 2 0 1 0 0 3 0 0 1 1 0 2
7073 2 1 0 2 1 0 0 0 1 0 0 0 0 1 2 0 0 1 1 0 4
7074 2 1 0 2 1 0 0 0 0 0 0 0 1 1 3 1 0 0 1 0 3
7075 2 1 0 2 1 0 0 1 0 1 1 0 0 0 4 1 0 0 1 0 2
7076 2 1 0 2 1 0 0 0 1 1 0 1 0 0 4 1 0 0 1 0 2
7077 2 1 0 2 1 0 0 0 0 1 0 1 1 0 4 0 1 0 0 0 3
7078 2 1 0 2 1 0 0 1 0 1 0 0 0 1 4 0 1 0 0 0 3
7079 2 1 0 2 1 0 0 0 0 1 0 1 1 0 4 0 0 1 0 0 3
7080 2 1 0 2 1 0 0 1 0 1 0 0 0 1 4 0 0 1 0 0 3
7081 2 1 0 2 1 0 0 1 0 2 0 1 0 0 6 1 0 0 0 0 1
7082 2 0 1 1 0 1 2 0 0 1 0 1 1 0 0 1 0 0 2 1 3
7083 2 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 1 5
7084 2 0 1 1 0 1 2 1 0 2 0 1 0 0 1 0 1 0 1 1 3
7085 2 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 1 5
7086 2 0 1 1 0 1 2 1 0 2 0 1 0 0 1 0 0 1 1 1 3
7087 2 0 1 1 0 1 1 0 0 0 0 0 1 1 1 1 0 0 1 1 4
7088 2 0 1 1 0 1 1 1 0 1 1 0 0 0 2 1 0 0 1 1 3
7089 2 0 1 1 0 1 1 0 1 1 0 1 0 0 2 1 0 0 1 1 3
7090 2 0 1 1 0 1 2 1 0 1 0 0 0 1 0 1 0 0 2 1 3
7091 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 1 5
7092 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 0 0 1 1 1 5
7093 2 0 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 2 1 4
7094 2 0 1 1 0 1 1 0 0 1 0 1 1 0 2 0 1 0 0 1 4
7095 2 0 1 1 0 1 1 1 0 1 0 0 0 1 2 0 1 0 0 1 4
7096 2 0 1 1 0 1 0 0 1 0 1 0 0 0 2 0 1 0 0 1 5
7097 2 0 1 1 0 1 1 0 0 1 0 1 1 0 2 0 0 1 0 1 4
7098 2 0 1 1 0 1 1 1 0 1 0 0 0 1 2 0 0 1 0 1 4
7099 2 0 1 1 0 1 0 0 1 0 1 0 0 0 2 0 0 1 0 1 5
7100 2 0 1 1 0 1 0 0 0 0 1 0 1 0 3 1 0 0 0 1 4
7101 2 0 1 1 0 1 1 1 0 2 0 1 0 0 4 1 0 0 0 1 2
7102 2 0 1 1 0 1 0 0 1 0 0 0 0 1 3 1 0 0 0 1 4
7103 2 0 1 2 0 1 1 0 0 0 1 0 1 0 0 1 0 0 3 0 3
7104 2 0 1 2 0 1 2 1 0 2 0 1 0 0 1 1 0 0 3 0 1
7105 2 0 1 2 0 1 1 0 0 0 0 0 1 1 0 0 1 0 2 0 4
7106 2 0 1 2 0 1 1 1 0 1 1 0 0 0 1 0 1 0 2 0 3
7107 2 0 1 2 0 1 1 0 1 1 0 1 0 0 1 0 1 0 2 0 3
7108 2 0 1 2 0 1 1 0 0 0 0 0 1 1 0 0 0 1 2 0 4
7109 2 0 1 2 0 1 1 1 0 1 1 0 0 0 1 0 0 1 2 0 3
7110 2 0 1 2 0 1 1 0 1 1 0 1 0 0 1 0 0 1 2 0 3
7111 2 0 1 2 0 1 1 0 0 1 0 1 1 0 2 1 0 0 2 0 2
7112 2 0 1 2 0 1 1 1 0 1 0 0 0 1 2 1 0 0 2 0 2
7113 2 0 1 2 0 1 0 0 1 0 1 0 0 0 2 1 0 0 2 0 3
7114 2 0 1 2 0 1 1 0 1 0 0 0 0 1 0 1 0 0 3 0 3
7115 2 0 1 2 0 1 0 0 0 0 1 0 1 0 2 0 1 0 1 0 4
7116 2 0 1 2 0 1 1 1 0 2 0 1 0 0 3 0 1 0 1 0 2
7117 2 0 1 2 0 1 0 0 1 0 0 0 0 1 2 0 1 0 1 0 4
7118 2 0 1 2 0 1 0 0 0 0 1 0 1 0 2 0 0 1 1 0 4
7119 2 0 1 2 0 1 1 1 0 2 0 1 0 0 3 0 0 1 1 0 2
7120 2 0 1 2 0 1 0 0 1 0 0 0 0 1 2 0 0 1 1 0 4
7121 2 0 1 2 0 1 0 0 0 0 0 0 1 1 3 1 0 0 1 0 3
7122 2 0 1 2 0 1 0 1 0 1 1 0 0 0 4 1 0 0 1 0 2
7123 2 0 1 2 0 1 0 0 1 1 0 1 0 0 4 1 0 0 1 0 2
7124 2 0 1 2 0 1 0 0 0 1 0 1 1 0 4 0 1 0 0 0 3
7125 2 0 1 2 0 1 0 1 0 1 0 0 0 1 4 0 1 0 0 0 3
7126 2 0 1 2 0 1 0 0 0 1 0 1 1 0 4 0 0 1 0 0 3
7127 2 0 1 2 0 1 0 1 0 1 0 0 0 1 4 0 0 1 0 0 3
7128 2 0 1 2 0 1 0 1 0 2 0 1 0 0 6 1 0 0 0 0 1
7129 2 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 2 1 5
7130 2 0 1 0 1 0 1 1 0 2 0 1 0 0 1 1 0 0 2 1 3
7131 2 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 6
7132 2 0 1 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 5
7133 2 0 1 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 5
7134 2 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 6
7135 2 0 1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 1 1 1 5
7136 2 0 1 0 1 0 0 0 1 1 0 1 0 0 1 0 0 1 1 1 5
7137 2 0 1 0 1 0 0 0 0 1 0 1 1 0 2 1 0 0 1 1 4
7138 2 0 1 0 1 0 0 1 0 1 0 0 0 1 2 1 0 0 1 1 4
7139 2 0 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 2 1 5
7140 2 0 1 0 1 0 0 1 0 2 0 1 0 0 3 0 1 0 0 1 4
7141 2 0 1 0 1 0 0 1 0 2 0 1 0 0 3 0 0 1 0 1 4
7142 2 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 3 0 4
7143 2 0 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0 3 0 3
7144 2 0 1 1 1 0 1 1 0 2 0 1 0 0 0 0 1 0 3 0 3
7145 2 0 1 1 1 0 1 1 0 2 0 1 0 0 0 0 0 1 3 0 3
7146 2 0 1 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 3 0 3
7147 2 0 1 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 2 0 4
7148 2 0 1 1 1 0 0 1 0 1 0 0 0 1 1 0 1 0 2 0 4
7149 2 0 1 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1 2 0 4
7150 2 0 1 1 1 0 0 1 0 1 0 0 0 1 1 0 0 1 2 0 4
7151 2 0 1 1 1 0 0 1 0 2 0 1 0 0 3 1 0 0 2 0 2
7152 3 1 0 2 0 1 1 0 0 0 1 0 1 0 0 1 0 0 2 1 3
7153 3 1 0 2 0 1 2 1 0 2 0 1 0 0 1 1 0 0 2 1 1
